case,recipe,query,baseline,p25_ns,median_ns,p75_ns,median_over_handwritten,fused_over_baseline,logical_bytes,delivered_bytes,transferred_bytes,file_bytes,delivered_fraction,decoded_rows,planner_ns
10,"Nullable(Patch(Dictionary(RLE(BitPack))))",FILTER_50PCT,generated_full_page_access,1835039.5,1837007.5,1837869.0,0.9515,1.0609,5223,5568,5568,5568,1.000000,16384,2232.5
10,"Nullable(Patch(Dictionary(RLE(BitPack))))",FILTER_50PCT,generated,1929901.0,1932170.0,1936180.5,1.0008,1.0087,5223,5312,5312,5568,0.954023,16384,2232.5
10,"Nullable(Patch(Dictionary(RLE(BitPack))))",FILTER_50PCT,handwritten_monomorphized,1927512.5,1930632.5,1939445.5,1.0000,1.0095,5223,5312,5312,5568,0.954023,16384,2232.5
11,"Frame(Patch(FOR(BitPack)))",GET,full_decode,158662.7,158816.1,158964.4,77.2051,0.8983,35600,35658,35658,35658,1.000000,16384,1857.6
11,"Frame(Patch(FOR(BitPack)))",GET,fused_decode,142599.5,142666.4,142808.6,69.3542,1.0000,35600,35658,35658,35658,1.000000,16384,1857.6
11,"Frame(Patch(FOR(BitPack)))",GET,interpreted_plan,2084.1,2085.8,2087.2,1.0140,68.4000,631,35658,35658,35658,1.000000,1,1857.6
11,"Frame(Patch(FOR(BitPack)))",GET,generated_full_page_access,1993.6,1996.8,1998.4,0.9707,71.4467,631,35658,35658,35658,1.000000,1,1857.6
11,"Frame(Patch(FOR(BitPack)))",GET,generated,2053.2,2054.9,2057.2,0.9989,69.4277,631,35658,35658,35658,1.000000,1,1857.6
11,"Frame(Patch(FOR(BitPack)))",GET,handwritten_monomorphized,2054.9,2057.1,2059.7,1.0000,69.3542,631,35658,35658,35658,1.000000,1,1857.6
11,"Frame(Patch(FOR(BitPack)))",SUM_1PCT,full_decode,158841.0,158943.1,159197.6,12.4346,0.8817,35600,35658,35658,35658,1.000000,16384,1912.3
11,"Frame(Patch(FOR(BitPack)))",SUM_1PCT,fused_decode,140135.2,140147.8,140241.4,10.9641,1.0000,35600,35658,35658,35658,1.000000,16384,1912.3
11,"Frame(Patch(FOR(BitPack)))",SUM_1PCT,interpreted_plan,66682.7,66740.2,66846.7,5.2213,2.0999,976,35658,35658,35658,1.000000,163,1912.3
11,"Frame(Patch(FOR(BitPack)))",SUM_1PCT,generated_full_page_access,3532.4,3538.5,3539.6,0.2768,39.6063,976,35658,35658,35658,1.000000,163,1912.3
11,"Frame(Patch(FOR(BitPack)))",SUM_1PCT,generated,3610.5,3615.9,3621.2,0.2829,38.7588,976,35658,35658,35658,1.000000,163,1912.3
11,"Frame(Patch(FOR(BitPack)))",SUM_1PCT,handwritten_monomorphized,12770.9,12782.4,12816.7,1.0000,10.9641,976,35658,35658,35658,1.000000,163,1912.3
11,"Frame(Patch(FOR(BitPack)))",SUM_70PCT,full_decode,166412.6,166456.4,166646.7,0.2151,0.8813,35600,35658,35658,35658,1.000000,16384,5020.1
11,"Frame(Patch(FOR(BitPack)))",SUM_70PCT,fused_decode,146593.9,146694.6,147073.7,0.1895,1.0000,35600,35658,35658,35658,1.000000,16384,5020.1
11,"Frame(Patch(FOR(BitPack)))",SUM_70PCT,interpreted_plan,4996680.0,5008127.0,5019604.0,6.4702,0.0293,25603,35658,35658,35658,1.000000,11703,5020.1
11,"Frame(Patch(FOR(BitPack)))",SUM_70PCT,generated_full_page_access,111769.8,111804.9,111893.2,0.1444,1.3121,25618,35658,35658,35658,1.000000,11703,5020.1
11,"Frame(Patch(FOR(BitPack)))",SUM_70PCT,generated,111760.5,111920.3,112374.6,0.1446,1.3107,25618,35658,35658,35658,1.000000,11703,5020.1
11,"Frame(Patch(FOR(BitPack)))",SUM_70PCT,handwritten_monomorphized,773187.7,774029.0,775088.8,1.0000,0.1895,25618,35658,35658,35658,1.000000,11703,5020.1
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_1PCT,full_decode,159292.3,159405.7,159646.1,12.4624,0.9786,35600,35658,35658,35658,1.000000,16384,1933.5
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_1PCT,fused_decode,155913.1,155998.8,156749.7,12.1960,1.0000,35600,35658,35658,35658,1.000000,16384,1933.5
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_1PCT,interpreted_plan,66767.6,66829.4,66938.7,5.2247,2.3343,976,35658,35658,35658,1.000000,163,1933.5
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_1PCT,generated_full_page_access,3832.3,3834.0,3836.1,0.2997,40.6888,976,35658,35658,35658,1.000000,163,1933.5
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_1PCT,generated,3903.7,3910.2,3921.6,0.3057,39.8958,976,35658,35658,35658,1.000000,163,1933.5
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_1PCT,handwritten_monomorphized,12787.7,12791.0,12835.0,1.0000,12.1960,976,35658,35658,35658,1.000000,163,1933.5
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_70PCT,full_decode,183787.7,183922.7,184841.1,0.2374,0.9543,35600,35658,35658,35658,1.000000,16384,4965.7
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_70PCT,fused_decode,175388.6,175512.8,176483.5,0.2266,1.0000,35600,35658,35658,35658,1.000000,16384,4965.7
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_70PCT,interpreted_plan,4998862.0,5010561.0,5017500.0,6.4679,0.0350,25603,35658,35658,35658,1.000000,11703,4965.7
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_70PCT,generated_full_page_access,127510.6,127773.6,128240.4,0.1649,1.3736,25618,35658,35658,35658,1.000000,11703,4965.7
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_70PCT,generated,127527.6,127556.1,127706.8,0.1647,1.3760,25618,35658,35658,35658,1.000000,11703,4965.7
11,"Frame(Patch(FOR(BitPack)))",BETWEEN_70PCT,handwritten_monomorphized,773553.2,774678.2,777522.3,1.0000,0.2266,25618,35658,35658,35658,1.000000,11703,4965.7
11,"Frame(Patch(FOR(BitPack)))",FILTER_POINT,full_decode,171264.3,171278.1,171476.0,0.1612,0.9473,35600,35658,35658,35658,1.000000,16384,6156.4
11,"Frame(Patch(FOR(BitPack)))",FILTER_POINT,fused_decode,162159.4,162245.9,162418.1,0.1527,1.0000,35600,35658,35658,35658,1.000000,16384,6156.4
11,"Frame(Patch(FOR(BitPack)))",FILTER_POINT,interpreted_plan,7029445.0,7035483.0,7089454.0,6.6212,0.0231,35580,35658,35658,35658,1.000000,16384,6156.4
11,"Frame(Patch(FOR(BitPack)))",FILTER_POINT,generated_full_page_access,155368.3,155537.2,155783.9,0.1464,1.0431,35600,35658,35658,35658,1.000000,16384,6156.4
11,"Frame(Patch(FOR(BitPack)))",FILTER_POINT,generated,155786.3,155854.2,155958.1,0.1467,1.0410,35600,35658,35658,35658,1.000000,16384,6156.4
11,"Frame(Patch(FOR(BitPack)))",FILTER_POINT,handwritten_monomorphized,1060145.2,1062576.2,1064874.8,1.0000,0.1527,35600,35658,35658,35658,1.000000,16384,6156.4
11,"Frame(Patch(FOR(BitPack)))",FILTER_50PCT,full_decode,187894.7,188041.5,188257.6,0.1750,0.9446,35600,35658,35658,35658,1.000000,16384,6164.8
11,"Frame(Patch(FOR(BitPack)))",FILTER_50PCT,fused_decode,177434.2,177617.0,177917.8,0.1653,1.0000,35600,35658,35658,35658,1.000000,16384,6164.8
11,"Frame(Patch(FOR(BitPack)))",FILTER_50PCT,interpreted_plan,7042894.0,7048973.0,7058217.0,6.5591,0.0252,35580,35658,35658,35658,1.000000,16384,6164.8
11,"Frame(Patch(FOR(BitPack)))",FILTER_50PCT,generated_full_page_access,171297.8,171373.4,171589.3,0.1595,1.0364,35600,35658,35658,35658,1.000000,16384,6164.8
11,"Frame(Patch(FOR(BitPack)))",FILTER_50PCT,generated,171240.3,171313.2,171453.8,0.1594,1.0368,35600,35658,35658,35658,1.000000,16384,6164.8
11,"Frame(Patch(FOR(BitPack)))",FILTER_50PCT,handwritten_monomorphized,1073312.2,1074687.0,1076930.2,1.0000,0.1653,35600,35658,35658,35658,1.000000,16384,6164.8
12,"Patch(Dictionary(RLE(BitPack)))",GET,full_decode,80539.8,80657.6,80824.8,20.1355,0.8021,2895,2964,2964,3072,0.964844,16384,1771.5
12,"Patch(Dictionary(RLE(BitPack)))",GET,fused_decode,64277.9,64692.2,64766.6,16.1499,1.0000,2895,2964,2964,3072,0.964844,16384,1771.5
12,"Patch(Dictionary(RLE(BitPack)))",GET,interpreted_plan,3955.4,3963.9,3969.5,0.9896,16.3202,961,1096,1096,3072,0.356771,1,1771.5
12,"Patch(Dictionary(RLE(BitPack)))",GET,generated_full_page_access,3370.4,3373.1,3387.9,0.8421,19.1787,961,3072,3072,3072,1.000000,1,1771.5
12,"Patch(Dictionary(RLE(BitPack)))",GET,generated,4001.0,4004.6,4012.0,0.9997,16.1543,961,1096,1096,3072,0.356771,1,1771.5
12,"Patch(Dictionary(RLE(BitPack)))",GET,handwritten_monomorphized,3999.8,4005.7,4025.1,1.0000,16.1499,961,1096,1096,3072,0.356771,1,1771.5
12,"Patch(Dictionary(RLE(BitPack)))",SUM_1PCT,full_decode,80704.3,80737.9,80818.9,17.1208,0.8001,2895,2964,2964,3072,0.964844,16384,1733.4
12,"Patch(Dictionary(RLE(BitPack)))",SUM_1PCT,fused_decode,64448.7,64599.8,64648.3,13.6987,1.0000,2895,2964,2964,3072,0.964844,16384,1733.4
12,"Patch(Dictionary(RLE(BitPack)))",SUM_1PCT,interpreted_plan,247018.2,247247.6,247905.1,52.4299,0.2613,986,1096,1096,3072,0.356771,163,1733.4
12,"Patch(Dictionary(RLE(BitPack)))",SUM_1PCT,generated_full_page_access,4000.6,4004.6,4012.1,0.8492,16.1314,986,3072,3072,3072,1.000000,163,1733.4
12,"Patch(Dictionary(RLE(BitPack)))",SUM_1PCT,generated,4673.2,4674.6,4718.3,0.9913,13.8192,986,1096,1096,3072,0.356771,163,1733.4
12,"Patch(Dictionary(RLE(BitPack)))",SUM_1PCT,handwritten_monomorphized,4698.9,4715.8,4728.0,1.0000,13.6987,986,1096,1096,3072,0.356771,163,1733.4
12,"Patch(Dictionary(RLE(BitPack)))",SUM_70PCT,full_decode,88290.4,88328.1,88375.9,1.7449,0.7456,2895,2964,2964,3072,0.964844,16384,1743.0
12,"Patch(Dictionary(RLE(BitPack)))",SUM_70PCT,fused_decode,65741.7,65854.4,65958.6,1.3009,1.0000,2895,2964,2964,3072,0.964844,16384,1743.0
12,"Patch(Dictionary(RLE(BitPack)))",SUM_70PCT,interpreted_plan,13075181.0,13092395.0,13118284.0,258.6317,0.0050,2524,2624,2624,3072,0.854167,11703,1743.0
12,"Patch(Dictionary(RLE(BitPack)))",SUM_70PCT,generated_full_page_access,45855.4,45874.7,45923.2,0.9062,1.4355,2448,3072,3072,3072,1.000000,11703,1743.0
12,"Patch(Dictionary(RLE(BitPack)))",SUM_70PCT,generated,50596.4,50632.1,50667.7,1.0002,1.3006,2448,2568,2568,3072,0.835938,11703,1743.0
12,"Patch(Dictionary(RLE(BitPack)))",SUM_70PCT,handwritten_monomorphized,50564.0,50621.8,51002.5,1.0000,1.3009,2448,2568,2568,3072,0.835938,11703,1743.0
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,full_decode,81305.5,81446.7,81554.5,17.1302,0.8013,2895,2964,2964,3072,0.964844,16384,1751.6
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,fused_decode,65245.3,65266.1,65364.1,13.7270,1.0000,2895,2964,2964,3072,0.964844,16384,1751.6
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,interpreted_plan,253056.2,253463.2,253955.5,53.3093,0.2575,986,1096,1096,3072,0.356771,163,1751.6
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,generated_full_page_access,4010.5,4017.5,4035.6,0.8450,16.2455,986,3072,3072,3072,1.000000,163,1751.6
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,generated,4672.1,4700.8,4704.9,0.9887,13.8840,986,1096,1096,3072,0.356771,163,1751.6
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,handwritten_monomorphized,4750.7,4754.6,4770.3,1.0000,13.7270,986,1096,1096,3072,0.356771,163,1751.6
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,full_decode,107706.0,107865.4,107904.3,2.1006,0.6178,2895,2964,2964,3072,0.964844,16384,1785.9
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,fused_decode,66568.0,66637.7,66713.4,1.2977,1.0000,2895,2964,2964,3072,0.964844,16384,1785.9
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,interpreted_plan,13349650.0,13374016.0,13409159.0,260.4510,0.0050,2524,2624,2624,3072,0.854167,11703,1785.9
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,generated_full_page_access,47159.0,47174.0,47233.0,0.9187,1.4126,2448,3072,3072,3072,1.000000,11703,1785.9
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,generated,51151.1,51239.2,51318.2,0.9979,1.3005,2448,2568,2568,3072,0.835938,11703,1785.9
12,"Patch(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,handwritten_monomorphized,51325.3,51349.4,51536.9,1.0000,1.2977,2448,2568,2568,3072,0.835938,11703,1785.9
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_POINT,full_decode,110892.7,111006.8,111164.2,1.6443,0.6033,2895,2964,2964,3072,0.964844,16384,1782.3
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_POINT,fused_decode,66803.7,66971.6,67037.0,0.9920,1.0000,2895,2964,2964,3072,0.964844,16384,1782.3
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_POINT,interpreted_plan,18181833.0,18189545.0,18216015.0,269.4349,0.0037,2991,3020,3020,3072,0.983073,16384,1782.3
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_POINT,generated_full_page_access,62852.6,62933.7,63128.2,0.9322,1.0642,2895,3072,3072,3072,1.000000,16384,1782.3
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_POINT,generated,67101.9,67160.9,67275.2,0.9948,0.9972,2895,2964,2964,3072,0.964844,16384,1782.3
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_POINT,handwritten_monomorphized,67457.4,67510.0,67855.1,1.0000,0.9920,2895,2964,2964,3072,0.964844,16384,1782.3
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_50PCT,full_decode,118363.6,118521.0,118713.9,1.7715,0.5613,2895,2964,2964,3072,0.964844,16384,1799.0
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_50PCT,fused_decode,66089.2,66531.2,66656.9,0.9944,1.0000,2895,2964,2964,3072,0.964844,16384,1799.0
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_50PCT,interpreted_plan,18153882.0,18236887.0,18427952.0,272.5878,0.0036,2991,3020,3020,3072,0.983073,16384,1799.0
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_50PCT,generated_full_page_access,61947.3,62177.7,62277.1,0.9294,1.0700,2895,3072,3072,3072,1.000000,16384,1799.0
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_50PCT,generated,66062.6,66160.5,66230.9,0.9889,1.0056,2895,2964,2964,3072,0.964844,16384,1799.0
12,"Patch(Dictionary(RLE(BitPack)))",FILTER_50PCT,handwritten_monomorphized,66752.0,66902.8,67010.0,1.0000,0.9944,2895,2964,2964,3072,0.964844,16384,1799.0
13,"Nullable(Dictionary(BitPack))",GET,full_decode,1267482.3,1268083.0,1269315.0,1581.7917,0.9984,6387,6464,6464,6688,0.966507,16384,5626.9
13,"Nullable(Dictionary(BitPack))",GET,fused_decode,1264855.0,1266003.7,1269077.7,1579.1980,1.0000,6387,6464,6464,6688,0.966507,16384,5626.9
13,"Nullable(Dictionary(BitPack))",GET,interpreted_plan,807.3,810.9,811.9,1.0115,1561.2987,462,608,608,6688,0.090909,1,5626.9
13,"Nullable(Dictionary(BitPack))",GET,generated_full_page_access,440.7,441.3,442.3,0.5504,2868.9806,462,6688,6688,6688,1.000000,1,5626.9
13,"Nullable(Dictionary(BitPack))",GET,generated,787.0,790.2,791.3,0.9857,1602.1886,462,608,608,6688,0.090909,1,5626.9
13,"Nullable(Dictionary(BitPack))",GET,handwritten_monomorphized,798.3,801.7,802.6,1.0000,1579.1980,462,608,608,6688,0.090909,1,5626.9
13,"Nullable(Dictionary(BitPack))",SUM_1PCT,full_decode,1266524.3,1269044.7,1270613.7,62.9552,0.9949,6387,6464,6464,6688,0.966507,16384,5647.0
13,"Nullable(Dictionary(BitPack))",SUM_1PCT,fused_decode,1260825.7,1262621.7,1263009.0,62.6366,1.0000,6387,6464,6464,6688,0.966507,16384,5647.0
13,"Nullable(Dictionary(BitPack))",SUM_1PCT,interpreted_plan,95893.9,95953.6,95957.0,4.7601,13.1587,570,736,736,6688,0.110048,163,5647.0
13,"Nullable(Dictionary(BitPack))",SUM_1PCT,generated_full_page_access,13661.9,13685.5,13688.6,0.6789,92.2600,566,6688,6688,6688,1.000000,163,5647.0
13,"Nullable(Dictionary(BitPack))",SUM_1PCT,generated,15012.2,15036.4,15061.9,0.7459,83.9710,566,672,672,6688,0.100478,163,5647.0
13,"Nullable(Dictionary(BitPack))",SUM_1PCT,handwritten_monomorphized,20093.6,20157.9,20187.2,1.0000,62.6366,566,672,672,6688,0.100478,163,5647.0
13,"Nullable(Dictionary(BitPack))",SUM_70PCT,full_decode,1275254.0,1276669.3,1277854.3,0.9996,0.9921,6387,6464,6464,6688,0.966507,16384,5670.3
13,"Nullable(Dictionary(BitPack))",SUM_70PCT,fused_decode,1266043.7,1266570.7,1268030.0,0.9917,1.0000,6387,6464,6464,6688,0.966507,16384,5670.3
13,"Nullable(Dictionary(BitPack))",SUM_70PCT,interpreted_plan,6653343.0,6658991.0,6732532.0,5.2140,0.1902,4886,4992,4992,6688,0.746411,11703,5670.3
13,"Nullable(Dictionary(BitPack))",SUM_70PCT,generated_full_page_access,846367.6,848847.2,849890.8,0.6647,1.4921,4706,6688,6688,6688,1.000000,11703,5670.3
13,"Nullable(Dictionary(BitPack))",SUM_70PCT,generated,906058.6,906701.6,906908.0,0.7100,1.3969,4706,4800,4800,6688,0.717703,11703,5670.3
13,"Nullable(Dictionary(BitPack))",SUM_70PCT,handwritten_monomorphized,1276108.7,1277130.0,1278221.7,1.0000,0.9917,4706,4800,4800,6688,0.717703,11703,5670.3
13,"Nullable(Dictionary(BitPack))",BETWEEN_1PCT,full_decode,1266210.3,1268697.3,1270213.0,61.2904,1.0016,6387,6464,6464,6688,0.966507,16384,5664.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_1PCT,fused_decode,1269572.0,1270753.7,1273174.3,61.3898,1.0000,6387,6464,6464,6688,0.966507,16384,5664.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_1PCT,interpreted_plan,98740.2,98896.7,99060.8,4.7777,12.8493,570,736,736,6688,0.110048,163,5664.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_1PCT,generated_full_page_access,14105.0,14117.4,14148.2,0.6820,90.0130,566,6688,6688,6688,1.000000,163,5664.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_1PCT,generated,15416.4,15426.1,15466.6,0.7452,82.3770,566,672,672,6688,0.100478,163,5664.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_1PCT,handwritten_monomorphized,20688.5,20699.8,20705.2,1.0000,61.3898,566,672,672,6688,0.100478,163,5664.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_70PCT,full_decode,1298124.7,1299353.3,1300358.0,0.9921,0.9926,6387,6464,6464,6688,0.966507,16384,5643.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_70PCT,fused_decode,1289108.0,1289802.3,1290283.0,0.9848,1.0000,6387,6464,6464,6688,0.966507,16384,5643.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_70PCT,interpreted_plan,6873061.0,6885049.0,6908244.0,5.2568,0.1873,4886,4992,4992,6688,0.746411,11703,5643.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_70PCT,generated_full_page_access,885986.6,887108.4,889057.2,0.6773,1.4539,4706,6688,6688,6688,1.000000,11703,5643.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_70PCT,generated,938779.6,939063.8,939754.8,0.7170,1.3735,4706,4800,4800,6688,0.717703,11703,5643.6
13,"Nullable(Dictionary(BitPack))",BETWEEN_70PCT,handwritten_monomorphized,1306069.7,1309735.3,1311681.3,1.0000,0.9848,4706,4800,4800,6688,0.717703,11703,5643.6
13,"Nullable(Dictionary(BitPack))",FILTER_POINT,full_decode,1296555.7,1297367.0,1301359.3,0.7213,0.9955,6387,6464,6464,6688,0.966507,16384,5546.3
13,"Nullable(Dictionary(BitPack))",FILTER_POINT,fused_decode,1289965.7,1291518.0,1292973.7,0.7180,1.0000,6387,6464,6464,6688,0.966507,16384,5546.3
13,"Nullable(Dictionary(BitPack))",FILTER_POINT,interpreted_plan,9354566.0,9468326.0,9478801.0,5.2639,0.1364,6639,6656,6656,6688,0.995215,16384,5546.3
13,"Nullable(Dictionary(BitPack))",FILTER_POINT,generated_full_page_access,1227610.2,1228584.2,1229365.2,0.6830,1.0512,6387,6688,6688,6688,1.000000,16384,5546.3
13,"Nullable(Dictionary(BitPack))",FILTER_POINT,generated,1286333.7,1288991.0,1292079.0,0.7166,1.0020,6387,6464,6464,6688,0.966507,16384,5546.3
13,"Nullable(Dictionary(BitPack))",FILTER_POINT,handwritten_monomorphized,1798084.5,1798725.5,1802396.0,1.0000,0.7180,6387,6464,6464,6688,0.966507,16384,5546.3
13,"Nullable(Dictionary(BitPack))",FILTER_50PCT,full_decode,1301436.3,1303095.3,1304303.7,0.7101,0.9939,6387,6464,6464,6688,0.966507,16384,5566.3
13,"Nullable(Dictionary(BitPack))",FILTER_50PCT,fused_decode,1294295.3,1295116.7,1297630.7,0.7058,1.0000,6387,6464,6464,6688,0.966507,16384,5566.3
13,"Nullable(Dictionary(BitPack))",FILTER_50PCT,interpreted_plan,9327695.0,9334026.0,9339723.0,5.0867,0.1388,6639,6656,6656,6688,0.995215,16384,5566.3
13,"Nullable(Dictionary(BitPack))",FILTER_50PCT,generated_full_page_access,1232137.0,1233306.2,1233857.0,0.6721,1.0501,6387,6688,6688,6688,1.000000,16384,5566.3
13,"Nullable(Dictionary(BitPack))",FILTER_50PCT,generated,1291758.7,1292386.0,1296509.0,0.7043,1.0021,6387,6464,6464,6688,0.966507,16384,5566.3
13,"Nullable(Dictionary(BitPack))",FILTER_50PCT,handwritten_monomorphized,1832115.0,1834995.0,1835395.0,1.0000,0.7058,6387,6464,6464,6688,0.966507,16384,5566.3
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",GET,full_decode,1879726.5,1890062.0,1892871.0,203.3838,0.9813,15197,1777,1777,1777,1.000000,16384,6358.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",GET,fused_decode,1851694.5,1854804.0,1855580.5,199.5898,1.0000,15197,1777,1777,1777,1.000000,16384,6358.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",GET,interpreted_plan,9558.9,9564.1,9576.7,1.0292,193.9337,989,1777,1777,1777,1.000000,1,6358.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",GET,generated_full_page_access,7448.8,7461.9,7481.8,0.8029,248.5707,989,1777,1777,1777,1.000000,1,6358.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",GET,generated,7518.8,7521.6,7529.1,0.8094,246.5986,989,1777,1777,1777,1.000000,1,6358.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",GET,handwritten_monomorphized,9287.4,9293.1,9310.3,1.0000,199.5898,989,1777,1777,1777,1.000000,1,6358.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_1PCT,full_decode,1893792.5,1898244.0,1900092.0,28.3040,0.9907,15197,1777,1777,1777,1.000000,16384,6415.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_1PCT,fused_decode,1878549.5,1880612.5,1886867.0,28.0411,1.0000,15197,1777,1777,1777,1.000000,16384,6415.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_1PCT,interpreted_plan,811040.8,812379.5,812546.5,12.1131,2.3149,1288,1777,1777,1777,1.000000,163,6415.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_1PCT,generated_full_page_access,26783.5,26812.7,26850.9,0.3998,70.1390,1284,1777,1777,1777,1.000000,163,6415.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_1PCT,generated,26815.9,26830.3,26854.3,0.4001,70.0929,1284,1777,1777,1777,1.000000,163,6415.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_1PCT,handwritten_monomorphized,67036.0,67066.3,67120.9,1.0000,28.0411,1284,1777,1777,1777,1.000000,163,6415.4
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_70PCT,full_decode,1899841.5,1901644.0,1903266.5,0.4412,0.9977,15197,1777,1777,1777,1.000000,16384,6435.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_70PCT,fused_decode,1893011.0,1897277.5,1897633.0,0.4402,1.0000,15197,1777,1777,1777,1.000000,16384,6435.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_70PCT,interpreted_plan,66874680.0,67103851.0,67152215.0,15.5678,0.0283,11436,1777,1777,1777,1.000000,11703,6435.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_70PCT,generated_full_page_access,1362170.3,1363829.3,1367057.7,0.3164,1.3911,11256,1777,1777,1777,1.000000,11703,6435.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_70PCT,generated,1363055.0,1365885.7,1367188.0,0.3169,1.3890,11256,1777,1777,1777,1.000000,11703,6435.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",SUM_70PCT,handwritten_monomorphized,4294241.0,4310435.0,4321722.0,1.0000,0.4402,11256,1777,1777,1777,1.000000,11703,6435.2
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_1PCT,full_decode,1894618.5,1897127.5,1900262.0,28.1509,0.9919,15197,1777,1777,1777,1.000000,16384,6445.0
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_1PCT,fused_decode,1880532.5,1881809.5,1884123.0,27.9236,1.0000,15197,1777,1777,1777,1.000000,16384,6445.0
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_1PCT,interpreted_plan,805749.7,809530.3,810498.3,12.0124,2.3246,1288,1777,1777,1777,1.000000,163,6445.0
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_1PCT,generated_full_page_access,27066.2,27097.7,27136.0,0.4021,69.4453,1284,1777,1777,1777,1.000000,163,6445.0
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_1PCT,generated,27105.8,27130.9,27178.6,0.4026,69.3603,1284,1777,1777,1777,1.000000,163,6445.0
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_1PCT,handwritten_monomorphized,67348.1,67391.4,67441.6,1.0000,27.9236,1284,1777,1777,1777,1.000000,163,6445.0
14,"Frame(Nullable(Patch(FOR(Delta(BitPack)))))",BETWEEN_70PCT,full_decode,1925524.5,1928058.5,1931118.0,0.4455,0.9955,15197,1777,1777,1777,1.000000,16384,6448.3
