case,split,recipe,query,rows,selectivity,tier,plan,p25_ns,median_ns,p75_ns,logical_bytes,delivered_bytes,transferred_bytes,transfer_operations,frames_decoded,decoded_rows,file_bytes,metadata_bytes,layout_frames,restart_entries,rle_runs,dictionary_entries,patch_count,nullable_nodes
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,163,0.00994873,buffered_hot,broad_fused,57697.2,57739.9,58215.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,163,0.00994873,buffered_drop_cache,selective_closure,7872.0,7882.0,7962.0,686,625,625,2,1,163,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,163,0.00994873,buffered_drop_cache,broad_fused,58217.0,58267.0,58337.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,256,0.01562500,memory_warm,selective_closure,5897.8,5930.7,5935.4,691,625,625,2,1,256,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,256,0.01562500,memory_warm,broad_fused,60232.7,60491.7,60829.3,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,256,0.01562500,mmap_hot,selective_closure,6009.6,6011.6,6011.9,691,625,625,2,1,256,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,256,0.01562500,mmap_hot,broad_fused,60105.3,60812.1,61224.3,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,256,0.01562500,buffered_hot,selective_closure,8070.4,8145.0,8151.5,691,625,625,2,1,256,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,256,0.01562500,buffered_hot,broad_fused,61991.1,62050.1,62260.2,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,256,0.01562500,buffered_drop_cache,selective_closure,8052.0,8072.0,8202.0,691,625,625,2,1,256,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,256,0.01562500,buffered_drop_cache,broad_fused,57826.0,58277.0,63555.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,memory_warm,selective_closure,5943.3,5963.8,6017.4,691,625,625,2,1,256,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,memory_warm,broad_fused,56476.8,57135.1,57219.1,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,mmap_hot,selective_closure,6063.0,6070.9,6093.3,691,625,625,2,1,256,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,mmap_hot,broad_fused,56722.1,57139.0,57284.2,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,buffered_hot,selective_closure,8071.2,8088.4,8132.0,691,625,625,2,1,256,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,buffered_hot,broad_fused,57855.1,58037.8,58370.8,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,buffered_drop_cache,selective_closure,8122.0,8132.0,8192.0,691,625,625,2,1,256,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,256,0.01562500,buffered_drop_cache,broad_fused,57926.0,57937.0,58287.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,memory_warm,selective_closure,7435.2,7435.9,7497.6,727,625,625,2,1,819,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,memory_warm,broad_fused,60797.5,61253.0,61323.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,mmap_hot,selective_closure,7477.8,7556.8,7558.4,727,625,625,2,1,819,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,mmap_hot,broad_fused,60316.1,60391.2,60967.2,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,buffered_hot,selective_closure,9514.8,9544.8,9559.6,727,625,625,2,1,819,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,buffered_hot,broad_fused,61486.0,61680.6,62215.7,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,buffered_drop_cache,selective_closure,9494.0,9534.0,9574.0,727,625,625,2,1,819,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,819,0.04998779,buffered_drop_cache,broad_fused,57896.0,57956.0,63224.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,memory_warm,selective_closure,7514.0,7558.1,7563.3,727,625,625,2,1,819,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,memory_warm,broad_fused,56425.4,56553.1,57165.2,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,mmap_hot,selective_closure,7592.3,7605.9,7633.0,727,625,625,2,1,819,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,mmap_hot,broad_fused,56516.8,56621.9,57121.4,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,buffered_hot,selective_closure,9575.1,9619.7,9657.3,727,625,625,2,1,819,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,buffered_hot,broad_fused,57741.1,57774.9,58432.2,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,buffered_drop_cache,selective_closure,9654.0,9675.0,9724.0,727,625,625,2,1,819,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,819,0.04998779,buffered_drop_cache,broad_fused,57766.0,58347.0,58627.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,memory_warm,selective_closure,9424.1,9445.8,9494.8,776,625,625,2,1,1638,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,memory_warm,broad_fused,60398.7,60404.3,61144.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,mmap_hot,selective_closure,9462.3,9531.6,9548.6,776,625,625,2,1,1638,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,mmap_hot,broad_fused,60456.4,60491.5,60756.9,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,buffered_hot,selective_closure,11492.0,11611.2,11657.1,776,625,625,2,1,1638,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,buffered_hot,broad_fused,61597.6,61772.1,63225.9,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,buffered_drop_cache,selective_closure,11597.0,11667.0,11887.0,776,625,625,2,1,1638,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,1638,0.09997559,buffered_drop_cache,broad_fused,58136.0,62813.0,66880.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,memory_warm,selective_closure,9584.5,9617.5,9626.2,776,625,625,2,1,1638,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,memory_warm,broad_fused,56538.1,57072.6,57135.2,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,mmap_hot,selective_closure,9821.0,9843.3,9853.5,776,625,625,2,1,1638,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,mmap_hot,broad_fused,56834.8,56863.6,57295.5,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,buffered_hot,selective_closure,11782.0,11831.8,11846.0,776,625,625,2,1,1638,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,buffered_hot,broad_fused,57972.8,58097.9,58424.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,buffered_drop_cache,selective_closure,11687.0,11828.0,11907.0,776,625,625,2,1,1638,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,1638,0.09997559,buffered_drop_cache,broad_fused,57426.0,57667.0,58347.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,memory_warm,selective_closure,15336.1,15350.0,15576.8,1003,625,625,2,1,3276,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,memory_warm,broad_fused,60925.1,61425.9,61486.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,mmap_hot,selective_closure,15366.7,15369.2,15546.3,1003,625,625,2,1,3276,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,mmap_hot,broad_fused,61633.2,61745.9,61794.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,buffered_hot,selective_closure,17379.5,17403.1,17534.7,1003,625,625,2,1,3276,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,buffered_hot,broad_fused,61298.6,63011.1,63132.7,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,buffered_drop_cache,selective_closure,17516.0,17676.0,17746.0,1003,625,625,2,1,3276,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,3276,0.19995117,buffered_drop_cache,broad_fused,58447.0,63886.0,64486.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,memory_warm,selective_closure,15593.3,15743.5,15800.0,1003,625,625,2,1,3276,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,memory_warm,broad_fused,56779.8,56818.5,57505.8,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,mmap_hot,selective_closure,15647.2,15771.6,15803.9,1003,625,625,2,1,3276,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,mmap_hot,broad_fused,56808.5,57003.8,57529.5,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,buffered_hot,selective_closure,17658.8,17819.4,17880.6,1003,625,625,2,1,3276,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,buffered_hot,broad_fused,58104.1,58300.8,58832.8,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,buffered_drop_cache,selective_closure,17716.0,17866.0,17927.0,1003,625,625,2,1,3276,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,3276,0.19995117,buffered_drop_cache,broad_fused,58167.0,58888.0,59008.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,memory_warm,selective_closure,21259.1,21274.7,21356.2,1230,625,625,2,1,4915,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,memory_warm,broad_fused,60955.9,61451.6,62011.2,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,mmap_hot,selective_closure,21317.2,21384.6,21474.3,1230,625,625,2,1,4915,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,mmap_hot,broad_fused,61315.1,61934.9,62051.4,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,buffered_hot,selective_closure,23391.1,23474.5,23637.7,1230,625,625,2,1,4915,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,buffered_hot,broad_fused,61690.6,62333.0,62809.4,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,buffered_drop_cache,selective_closure,23295.0,23435.0,23455.0,1230,625,625,2,1,4915,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,4915,0.29998779,buffered_drop_cache,broad_fused,57826.0,58057.0,64246.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,memory_warm,selective_closure,21597.2,21817.0,21839.0,1230,625,625,2,1,4915,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,memory_warm,broad_fused,56839.8,56844.8,57400.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,mmap_hot,selective_closure,21597.2,21809.4,21809.8,1230,625,625,2,1,4915,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,mmap_hot,broad_fused,56948.6,57003.9,57634.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,buffered_hot,selective_closure,24034.3,24062.9,24177.5,1230,625,625,2,1,4915,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,buffered_hot,broad_fused,58190.5,58220.6,58881.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,buffered_drop_cache,selective_closure,23716.0,23955.0,24105.0,1230,625,625,2,1,4915,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,4915,0.29998779,buffered_drop_cache,broad_fused,57816.0,57966.0,58688.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,memory_warm,selective_closure,25206.0,25363.6,25421.6,1329,625,625,2,1,6553,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,memory_warm,broad_fused,60932.3,61258.4,61435.9,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,mmap_hot,selective_closure,25281.9,25388.4,25629.8,1329,625,625,2,1,6553,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,mmap_hot,broad_fused,60341.4,60428.7,60448.7,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,buffered_hot,selective_closure,27519.9,27575.8,27711.9,1329,625,625,2,1,6553,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,buffered_hot,broad_fused,61232.7,61272.9,63278.7,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,buffered_drop_cache,selective_closure,27441.0,27551.0,27771.0,1329,625,625,2,1,6553,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,6553,0.39996338,buffered_drop_cache,broad_fused,58517.0,63555.0,63805.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,memory_warm,selective_closure,25769.0,25782.6,25924.5,1329,625,625,2,1,6553,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,memory_warm,broad_fused,56977.5,57448.1,57633.5,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,mmap_hot,selective_closure,25818.0,25832.2,26037.8,1329,625,625,2,1,6553,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,mmap_hot,broad_fused,57430.8,57837.5,58251.9,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,buffered_hot,selective_closure,27888.6,27970.6,28249.2,1329,625,625,2,1,6553,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,buffered_hot,broad_fused,58471.0,59064.4,59229.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,buffered_drop_cache,selective_closure,28293.0,28302.0,28402.0,1329,625,625,2,1,6553,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,6553,0.39996338,buffered_drop_cache,broad_fused,58027.0,58387.0,59208.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,memory_warm,selective_closure,31384.1,31588.4,31884.3,1561,625,625,2,1,8192,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,memory_warm,broad_fused,60104.6,60733.1,61195.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,mmap_hot,selective_closure,31412.9,31432.9,31626.5,1561,625,625,2,1,8192,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,mmap_hot,broad_fused,61038.3,61583.3,62181.3,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,buffered_hot,selective_closure,33640.2,33825.4,33885.6,1561,625,625,2,1,8192,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,buffered_hot,broad_fused,61634.5,61840.9,61972.4,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,buffered_drop_cache,selective_closure,33660.0,33931.0,34171.0,1561,625,625,2,1,8192,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,8192,0.50000000,buffered_drop_cache,broad_fused,57926.0,58657.0,64587.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,memory_warm,selective_closure,32048.5,32218.1,32304.2,1561,625,625,2,1,8192,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,memory_warm,broad_fused,57103.9,57212.8,57922.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,mmap_hot,selective_closure,31852.9,31920.9,32262.8,1561,625,625,2,1,8192,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,mmap_hot,broad_fused,57249.1,57304.2,57716.1,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,buffered_hot,selective_closure,34095.1,34253.3,34301.1,1561,625,625,2,1,8192,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,buffered_hot,broad_fused,58481.0,58488.5,58956.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,buffered_drop_cache,selective_closure,33971.0,34271.0,34312.0,1561,625,625,2,1,8192,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,8192,0.50000000,buffered_drop_cache,broad_fused,58447.0,58848.0,58998.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,memory_warm,selective_closure,37026.0,37032.2,37393.5,1787,625,625,2,1,9830,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,memory_warm,broad_fused,60457.3,60610.4,60863.7,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,mmap_hot,selective_closure,37267.2,37294.1,37648.5,1787,625,625,2,1,9830,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,mmap_hot,broad_fused,60494.6,60596.1,61141.1,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,buffered_hot,selective_closure,39385.4,39745.9,39814.4,1787,625,625,2,1,9830,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,buffered_hot,broad_fused,61934.9,62128.9,62404.4,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,buffered_drop_cache,selective_closure,39099.0,39118.0,39388.0,1787,625,625,2,1,9830,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,9830,0.59997559,buffered_drop_cache,broad_fused,57446.0,57987.0,65537.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,memory_warm,selective_closure,37847.2,38108.5,38328.8,1787,625,625,2,1,9830,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,memory_warm,broad_fused,57149.0,57351.8,57942.8,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,mmap_hot,selective_closure,37848.1,37956.6,38141.8,1787,625,625,2,1,9830,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,mmap_hot,broad_fused,57435.8,57484.5,58116.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,buffered_hot,selective_closure,39956.2,40026.3,40202.5,1787,625,625,2,1,9830,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,buffered_hot,broad_fused,58642.5,58922.9,59054.2,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,buffered_drop_cache,selective_closure,39689.0,39700.0,40381.0,1787,625,625,2,1,9830,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,9830,0.59997559,buffered_drop_cache,broad_fused,57897.0,58617.0,58848.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,memory_warm,selective_closure,41065.4,41205.7,41397.6,1887,625,625,2,1,11468,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,memory_warm,broad_fused,60443.9,61111.1,61231.4,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,mmap_hot,selective_closure,41201.5,41305.3,41673.9,1887,625,625,2,1,11468,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,mmap_hot,broad_fused,60291.3,60417.3,60926.6,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,buffered_hot,selective_closure,43398.7,43502.9,44022.6,1887,625,625,2,1,11468,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,buffered_hot,broad_fused,62733.5,63576.1,63927.9,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,buffered_drop_cache,selective_closure,43164.0,43234.0,43425.0,1887,625,625,2,1,11468,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",SUM,11468,0.69995117,buffered_drop_cache,broad_fused,58357.0,58377.0,68001.0,2439,625,625,1,1,16384,625,512,1,0,443,3,0,0
9,train,"Frame(Dictionary(RLE(BitPack)))",BETWEEN,11468,0.69995117,memory_warm,selective_closure,41953.5,42203.0,42310.4,1887,625,625,2,1,11468,625,512,1,0,443,3,0,0
